,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
7651,lcnl,tired,77.0,4.62,2.58,225.0,208.0,163.0
7652,lcnl,tires,5.0,,,12.0,16.0,12.0
7653,lcnl,tit,,10.32,3.49,,,
7654,lcnl,tithe,,11.5,4.91,,,
7655,lcnl,tithes,,,,,,
7656,lcnl,tits,,,,,,
7657,lcnl,to,3956.0,3.951776,1.39,24061.0,22273.0,24829.0
7658,3k,toad,115.0,6.11,2.64,419.0,63.0,12.0
7659,lcnl,toads,,,,6.0,9.0,7.0
7660,3k,toast,13.0,4.67,3.34,5.0,18.0,18.0
7661,lcnl,toasts,,,,,,
7662,unl,tod,,,,,,
7663,unl,todd,,,,69.0,16.0,7.0
7664,3k,toe,13.0,3.0,1.08,7.0,13.0,12.0
7665,unl,toed,1.0,8.38,5.14,,,
7666,3k,toes,33.0,,,11.0,24.0,29.0
7667,lcnl,toff,,,,,,
7668,3k,tog,,12.88,4.05,,,
7669,unl,togs,,,,,,
7670,3k,toil,1.0,11.39,3.18,0.0,0.0,0.0
7671,unl,toiled,,,,0.0,0.0,0.0
7672,lcnl,toils,,,,,,
7673,3k,told,93.0,,,812.0,798.0,846.0
7674,3k,toll,5.0,8.37,2.43,0.0,0.0,1.0
7675,unl,tolled,,,,,,
7676,lcnl,tolls,,,,0.0,0.0,0.0
7677,lcnl,tom,15.0,,,460.0,251.0,162.0
7678,3k,tomb,,11.05,2.89,0.0,0.0,4.0
7679,lcnl,tombs,,,,0.0,0.0,0.0
7680,3k,tome,,13.2,2.18,,,
7681,lcnl,tomes,,,,,,
7682,unl,toms,,,,,,
7683,3k,ton,,7.42,2.36,0.0,1.0,3.0
7684,3k,tone,,7.67,1.97,4.0,12.0,21.0
7685,unl,toned,,,,,,
7686,lcnl,tones,,,,0.0,0.0,2.0
7687,3k,tong,,9.6213,4.68,,,
7688,lcnl,tongs,2.0,7.777639000000001,2.55,1.0,0.0,1.0
7689,3k,tongue,14.0,4.47,2.87,21.0,38.0,44.0
7690,unl,tongued,,,,,,
7691,lcnl,tongues,5.0,,,1.0,2.0,3.0
7692,unl,tonne,,,,,,
7693,unl,tonnes,,,,0.0,0.0,0.0
7694,lcnl,tons,2.0,,,0.0,8.0,10.0
7695,3k,too,313.0,5.1027320000000005,2.0,2069.0,1669.0,1456.0
7696,3k,took,150.0,,,958.0,814.0,732.0
7697,3k,tool,1.0,5.37,2.03,10.0,14.0,18.0
7698,lcnl,tools,,,,27.0,34.0,46.0
7699,3k,toot,3.0,5.53,3.42,,,
7700,3k,tooth,18.0,3.61,1.09,63.0,59.0,23.0
7701,unl,toothed,2.0,,,,,
7702,unl,toots,1.0,5.67,4.65,,,
7703,3k,top,104.0,3.89,1.53,394.0,368.0,326.0
7704,lcnl,tope,,,,,,
7705,unl,topped,,,,1.0,0.0,1.0
7706,lcnl,tops,4.0,,,29.0,15.0,18.0
7707,unl,toque,,13.0,4.8,,,
7708,lcnl,tor,,16.5,2.38,0.0,0.0,0.0
7709,3k,torch,2.0,7.84,4.0,5.0,1.0,4.0
7710,unl,torched,,,,,,
7711,3k,tore,8.0,,,12.0,18.0,20.0
7712,3k,torn,4.0,,,9.0,23.0,23.0
7713,3k,torque,,13.29,3.96,0.0,0.0,0.0
7714,lcnl,torques,,,,,,
7715,lcnl,tors,,,,,,
7716,lcnl,tort,,16.54,3.55,0.0,0.0,0.0
7717,lcnl,torts,,,,,,
7718,lcnl,tosh,,,,,,
7719,3k,toss,2.0,4.11,1.45,9.0,4.0,9.0
7720,lcnl,tossed,9.0,,,41.0,34.0,26.0
7721,lcnl,tot,,7.0,3.24,,,
7722,3k,tote,,10.74,3.86,,,
7723,unl,totes,,,,,,
7724,lcnl,tots,,,,,,
7725,3k,touch,10.0,5.16,2.95,75.0,98.0,96.0
7726,unl,touche,,,,,,
7727,lcnl,touched,13.0,,,35.0,49.0,50.0
7728,3k,tough,9.0,5.47,1.5,5.0,27.0,22.0
7729,unl,toughs,,,,,,
7730,3k,tour,1.0,7.17,2.36,0.0,3.0,5.0
7731,unl,toured,,,,0.0,0.0,0.0
7732,lcnl,tours,,,,0.0,0.0,0.0
7733,3k,tout,,12.53,3.72,,,
7734,3k,tow,7.0,8.63,3.53,1.0,5.0,2.0
7735,lcnl,towed,2.0,,,0.0,2.0,2.0
7736,3k,town,107.0,5.11,2.66,236.0,262.0,297.0
7737,lcnl,towns,3.0,,,7.0,14.0,23.0
7738,lcnl,tows,,,,,,
7739,3k,toy,45.0,3.0,1.15,105.0,48.0,27.0
7740,unl,toyed,,,,,,
7741,lcnl,toys,29.0,,,60.0,23.0,17.0
7742,3k,trace,2.0,6.84,4.21,13.0,8.0,10.0
7743,lcnl,traced,,,,0.0,5.0,4.0
7744,3k,track,21.0,6.94,2.8,38.0,64.0,60.0
7745,unl,tracked,,,,0.0,0.0,0.0
7746,lcnl,tracks,10.0,,,30.0,39.0,40.0
7747,3k,tract,,13.67,3.36,0.0,0.0,0.0
7748,lcnl,tracts,,,,0.0,0.0,0.0
7749,3k,trade,3.0,6.42,3.47,54.0,27.0,29.0
7750,lcnl,trades,,,,0.0,0.0,0.0
7751,3k,trail,8.0,5.61,1.91,33.0,56.0,57.0
7752,unl,trailed,1.0,,,0.0,3.0,5.0
7753,lcnl,trails,,,,1.0,5.0,8.0
7754,3k,train,155.0,4.0,1.71,222.0,127.0,95.0
7755,lcnl,trained,2.0,,,5.0,13.0,19.0
7756,lcnl,trains,23.0,,,7.0,21.0,22.0
7757,unl,traipse,,12.43,2.9,,,
7758,3k,trait,1.0,10.65,3.03,0.0,0.0,1.0
7759,lcnl,traits,,,,0.0,0.0,3.0
7760,lcnl,tram,,10.53,3.74,,,
7761,3k,tramp,1.0,8.42,3.17,17.0,25.0,8.0
7762,lcnl,tramped,1.0,,,1.0,1.0,1.0
7763,lcnl,tramps,,,,,,
7764,unl,trams,,,,,,
7765,3k,trance,,9.95,2.99,1.0,0.0,1.0
7766,3k,trap,2.0,6.44,2.12,54.0,50.0,35.0
7767,unl,trapp,,,,,,
7768,unl,trapped,,,,12.0,16.0,17.0
7769,lcnl,traps,,,,0.0,9.0,12.0
7770,3k,trash,19.0,4.47,1.78,16.0,17.0,21.0
7771,unl,trawl,,13.64,3.75,,,
7772,unl,trawled,,,,,,
7773,unl,trawls,,,,,,
7774,3k,tray,7.0,6.05,1.81,3.0,13.0,10.0
7775,lcnl,trays,,,,1.0,2.0,1.0
7776,3k,tread,,8.75,2.49,0.0,0.0,1.0
7777,lcnl,treads,,,,,,
7778,3k,treat,8.0,4.61,2.03,6.0,19.0,18.0
7779,lcnl,treats,1.0,,,3.0,6.0,3.0
7780,3k,tree,206.0,3.57,1.61,807.0,501.0,358.0
7781,lcnl,trees,77.0,,,264.0,300.0,318.0
7782,lcnl,trek,,9.6213,2.75,0.0,0.0,0.0
7783,unl,trekked,,,,,,
7784,lcnl,treks,,,,,,
7785,3k,trench,,10.21,2.76,0.0,0.0,2.0
7786,unl,trenched,,,,,,
7787,3k,trend,,10.84,2.65,0.0,0.0,0.0
7788,lcnl,trends,,,,0.0,0.0,0.0
7789,unl,trent,,,,2.0,3.0,1.0
7790,lcnl,tress,,11.33,3.43,,,
7791,3k,trial,,9.16,2.75,0.0,5.0,10.0
7792,lcnl,trials,,,,0.0,0.0,1.0
7793,3k,tribe,,8.17,4.09,4.0,8.0,15.0
7794,lcnl,tribes,,,,1.0,1.0,3.0
7795,unl,trice,,12.5,3.13,,,
7796,3k,trick,35.0,6.05,2.99,112.0,50.0,30.0
7797,unl,tricked,,,,3.0,3.0,2.0
7798,lcnl,tricks,21.0,,,50.0,41.0,24.0
7799,3k,tried,81.0,,,391.0,372.0,326.0
7800,unl,trier,,,,,,
7801,lcnl,tries,2.0,,,12.0,26.0,16.0
7802,3k,trig,,13.94,2.21,,,
7803,lcnl,trigs,,,,,,
7804,lcnl,trike,1.0,,,,,
7805,3k,trill,,9.429474,2.58,,,
7806,unl,trilled,,,,,,
7807,lcnl,trills,,,,,,
7808,3k,trim,4.0,6.95,2.37,2.0,3.0,2.0
7809,lcnl,trimmed,3.0,,,1.0,3.0,3.0
7810,lcnl,trims,,,,,,
7811,3k,trip,22.0,4.22,1.9,117.0,120.0,120.0
7812,3k,tripe,1.0,12.62,3.22,,,
7813,lcnl,tripes,,,,,,
7814,unl,tripped,6.0,,,13.0,9.0,9.0
7815,lcnl,trips,3.0,,,3.0,7.0,15.0
7816,unl,trish,,,,,,
7817,3k,trite,,13.0,2.8,,,
7818,unl,trod,,,,0.0,0.0,0.0
7819,unl,trois,,,,,,
7820,3k,troll,1.0,5.72,2.19,50.0,29.0,5.0
7821,unl,trolled,,,,,,
7822,lcnl,trolls,,,,,,
7823,3k,troop,,8.35,1.84,1.0,2.0,6.0
7824,unl,trooped,1.0,,,,,
7825,lcnl,troops,,7.841581000000001,2.11,0.0,4.0,6.0
7826,3k,trot,11.0,7.3,2.23,3.0,4.0,4.0
7827,lcnl,troth,,14.25,5.07,,,
7828,lcnl,trots,1.0,,,,,
7829,3k,trough,,8.41,2.92,0.0,2.0,5.0
7830,lcnl,troughs,,,,,,
7831,lcnl,trounce,,11.47,2.53,,,
7832,unl,trounced,,,,,,
7833,3k,troup,,,,,,
7834,3k,troupe,,13.25,3.36,,,
7835,unl,troupes,,,,,,
7836,3k,trout,2.0,8.56,3.36,0.0,5.0,8.0
7837,lcnl,trouts,,,,,,
7838,lcnl,trove,,14.45,4.41,,,
7839,lcnl,troy,,,,0.0,1.0,3.0
7840,3k,truce,,8.8,2.28,0.0,3.0,1.0
7841,3k,truck,119.0,3.79,1.47,308.0,158.0,85.0
7842,unl,trucked,,,,,,
7843,lcnl,trucks,31.0,,,43.0,45.0,31.0
7844,lcnl,trudge,1.0,12.69,2.63,,,
7845,lcnl,trudged,2.0,,,0.0,3.0,5.0
7846,3k,true,,4.644481000000001,2.08,,,
7847,3k,trump,,11.23,2.97,,,
7848,lcnl,trumped,,,,,,
7849,lcnl,trumps,,,,,,
7850,3k,trunk,15.0,8.3,3.11,19.0,33.0,32.0
7851,lcnl,trunks,1.0,,,3.0,9.0,12.0
7852,lcnl,truss,,13.4,2.69,,,
7853,unl,trussed,,,,,,
7854,3k,trust,3.0,6.55,2.39,12.0,22.0,21.0
7855,lcnl,trusts,,,,0.0,0.0,0.0
7856,3k,truth,10.0,4.42,2.06,20.0,41.0,42.0
7857,lcnl,truths,,,,0.0,0.0,0.0
7858,3k,try,78.0,3.44,2.15,370.0,362.0,347.0
7859,3k,tryst,,17.5,4.06,,,
7860,lcnl,trysts,,,,,,
7861,unl,tsai,,,,,,
7862,3k,tsar,,12.14,2.54,0.0,0.0,0.0
7863,lcnl,tsars,,,,,,
7864,3k,tub,5.0,3.95,1.64,31.0,10.0,18.0
7865,3k,tube,,5.5,2.04,11.0,23.0,24.0
7866,lcnl,tubes,1.0,,,1.0,3.0,12.0
7867,lcnl,tubs,,,,0.0,1.0,1.0
7868,3k,tuck,6.0,5.79,2.12,0.0,1.0,3.0
7869,lcnl,tucked,13.0,,,7.0,7.0,10.0
7870,lcnl,tucks,2.0,,,,,
7871,lcnl,tues,,,,,,
7872,unl,tuff,,,,,,
7873,lcnl,tuft,2.0,9.87,2.75,8.0,1.0,0.0
7874,lcnl,tufts,2.0,,,0.0,0.0,1.0
7875,3k,tug,5.0,5.17,2.2,13.0,9.0,7.0
7876,lcnl,tugged,4.0,,,14.0,10.0,8.0
7877,lcnl,tugs,2.0,,,,,
7878,lcnl,tulle,,12.4,4.4,,,
7879,unl,tum,8.0,,,,,
7880,lcnl,tun,,,,,,
7881,3k,tune,9.0,7.32,3.07,9.0,13.0,18.0
7882,unl,tuned,,,,3.0,2.0,3.0
7883,lcnl,tunes,,,,0.0,1.0,3.0
7884,lcnl,tuns,,,,,,
7885,lcnl,turd,,8.37,4.36,,,
7886,unl,turds,,,,,,
7887,3k,turf,,10.95,3.49,0.0,0.0,0.0
7888,lcnl,turfs,,,,,,
7889,unl,turk,,,,,,
7890,unl,turks,,,,0.0,0.0,0.0
7891,3k,turn,67.0,4.11,1.73,224.0,294.0,307.0
7892,lcnl,turned,72.0,,,413.0,547.0,538.0
7893,lcnl,turns,11.0,,,38.0,58.0,74.0
7894,lcnl,tush,,8.289175,4.94,,,
7895,3k,tusk,,7.67,2.18,,,
7896,lcnl,tusks,2.0,,,0.0,0.0,2.0
7897,unl,tut,4.0,10.825541000000001,4.09,,,
7898,lcnl,tux,,9.78,2.9,,,
7899,3k,twain,,11.82,2.51,0.0,1.0,1.0
7900,unl,twang,,11.89,3.77,,,
7901,unl,twanged,,,,,,
7902,unl,twas,6.0,,,,,
7903,lcnl,twat,,15.44,2.71,,,
7904,unl,tweak,,11.06,4.28,,,
7905,unl,tweaked,1.0,,,,,
7906,3k,tweed,,12.11,4.55,0.0,0.0,0.0
7907,lcnl,tweeds,,,,,,
7908,unl,tween,,,,,,
7909,lcnl,tweet,1.0,13.05,7.64,,,
7910,lcnl,tweets,,,,,,
7911,3k,twelfth,,7.106248000000001,2.26,0.0,2.0,1.0
7912,lcnl,twelfths,,,,,,
7913,3k,twelve,9.0,4.4846260000000004,1.1,24.0,41.0,57.0
7914,unl,twelves,,,,,,
7915,unl,twerp,1.0,8.0,3.22,,,
7916,3k,twice,11.0,5.891350000000001,2.09,31.0,43.0,58.0
7917,lcnl,twig,4.0,6.28,3.03,3.0,4.0,5.0
7918,lcnl,twigs,1.0,,,1.0,15.0,18.0
7919,unl,twill,1.0,10.83,4.26,,,
7920,unl,twilled,,,,,,
7921,3k,twin,2.0,6.06,1.73,10.0,9.0,8.0
7922,lcnl,twine,,9.38,3.38,0.0,1.0,3.0
7923,unl,twined,,,,,,
7924,unl,twines,,,,,,
7925,3k,twinge,,11.82,2.88,,,
7926,unl,twinged,,,,,,
7927,lcnl,twins,17.0,,,18.0,22.0,20.0
7928,lcnl,twirl,2.0,3.72,1.23,,,
7929,lcnl,twirled,3.0,,,0.0,1.0,1.0
7930,lcnl,twirls,2.0,,,,,
7931,3k,twist,1.0,6.46,1.96,3.0,4.0,6.0
7932,lcnl,twists,2.0,,,0.0,1.0,1.0
7933,lcnl,twit,,12.0,3.77,,,
7934,3k,twitch,2.0,8.84,2.5,0.0,1.0,2.0
7935,lcnl,twitched,5.0,,,0.0,1.0,2.0
7936,3k,two,236.0,4.239515000000001,2.06,1053.0,1180.0,1369.0
7937,lcnl,twos,,,,,,
7938,lcnl,tyke,,8.73,4.13,,,
7939,lcnl,tykes,,,,,,
7940,3k,tyme,,,,,,
7941,unl,tyne,,,,,,
7942,3k,type,6.0,6.58,2.46,2.0,19.0,25.0
7943,unl,typed,,,,0.0,1.0,1.0
7944,lcnl,types,2.0,,,0.0,2.0,5.0
7945,unl,tyre,,,,0.0,0.0,0.0
7946,unl,tyred,,,,,,
7947,unl,tyres,,,,,,
7948,unl,u,11.0,,,0.0,3.0,1.0
7949,unl,ugh,1.0,,,0.0,2.0,3.0
7950,unl,uh,17.0,,,10.0,15.0,10.0
7951,unl,um,8.0,,,,,
7952,lcnl,ump,,9.6,3.48,,,
7953,lcnl,umps,,,,,,
7954,lcnl,up,886.0,2.918047,1.68,4654.0,3827.0,3805.0
7955,unl,upped,,,,,,
7956,unl,ups,5.0,,,0.0,1.0,0.0
7957,3k,urge,1.0,9.11,3.02,0.0,0.0,1.0
7958,lcnl,urged,1.0,,,0.0,4.0,7.0
7959,lcnl,urges,,,,,,
7960,3k,urn,,9.89,3.18,,,
7961,lcnl,urns,1.0,,,,,
7962,lcnl,us,177.0,4.18623,2.07,997.0,883.0,909.0
7963,3k,use,38.0,4.5,1.82,436.0,474.0,666.0
7964,lcnl,used,41.0,,,202.0,373.0,521.0
7965,lcnl,uses,5.0,,,22.0,37.0,51.0
7966,unl,ut,,,,,,
7967,unl,v,6.0,,,3.0,3.0,2.0
7968,lcnl,vague,,9.84,3.06,1.0,1.0,2.0
7969,3k,vail,,10.33,4.48,,,
7970,3k,vain,,10.740285000000002,3.07,0.0,1.0,4.0
7971,unl,val,,,,,,
7972,3k,vale,2.0,11.69,3.47,,,
7973,lcnl,vales,,,,,,
7974,lcnl,valse,,,,,,
7975,3k,valve,,10.78,3.81,1.0,0.0,0.0
7976,lcnl,valves,,,,0.0,0.0,0.0
7977,3k,vamp,,15.06,2.17,,,
7978,lcnl,vamps,,,,,,
7979,3k,van,14.0,5.198645,2.76,98.0,20.0,10.0
7980,unl,vance,,,,,,
7981,lcnl,vane,1.0,10.58,3.11,0.0,0.0,0.0
7982,lcnl,vanes,,,,0.0,0.0,0.0
7983,lcnl,vans,1.0,,,,,
7984,3k,vase,2.0,7.89,2.59,1.0,2.0,3.0
7985,lcnl,vases,1.0,,,0.0,0.0,0.0
7986,3k,vast,,9.63,2.63,0.0,4.0,8.0
7987,lcnl,vat,,9.84,3.92,,,
7988,lcnl,vats,,,,,,
7989,unl,vaughan,,,,,,
7990,unl,vaughn,,,,,,
7991,3k,vault,,9.16,2.57,0.0,1.0,1.0
7992,lcnl,vaults,,,,0.0,0.0,0.0
7993,lcnl,vaunt,,,,,,
7994,3k,veal,3.0,11.17,3.47,,,
7995,lcnl,veals,,,,,,
7996,unl,vee,,,,,,
7997,3k,veer,,11.47,3.84,,,
7998,lcnl,veered,,,,,,
7999,lcnl,veers,,,,,,
8000,unl,veg,,,,,,
8001,3k,veil,1.0,9.69,3.84,0.0,0.0,1.0
8002,unl,veiled,,11.47,4.77,0.0,0.0,0.0
8003,lcnl,veils,,,,0.0,0.0,0.0
8004,3k,vein,,8.53,2.72,0.0,1.0,1.0
8005,unl,veined,,,,,,
8006,lcnl,veins,,,,0.0,0.0,3.0
8007,lcnl,veld,,,,,,
8008,3k,veldt,,,,,,
8009,lcnl,vend,,10.292691000000001,2.54,,,
8010,unl,venn,,,,,,
8011,3k,vent,,10.11,4.09,0.0,0.0,1.0
8012,lcnl,vents,,,,0.0,0.0,0.0
8013,3k,verb,,8.0,2.61,6.0,16.0,19.0
8014,lcnl,verbs,,,,1.0,20.0,15.0
8015,unl,verde,,,,,,
8016,unl,verdes,,,,,,
8017,unl,vere,,,,,,
8018,3k,verge,,11.41,2.58,0.0,0.0,0.0
8019,unl,verged,,,,,,
8020,unl,verne,,,,,,
8021,3k,verse,1.0,8.17,2.98,0.0,1.0,1.0
8022,lcnl,versed,,,,,,
8023,3k,verve,,10.0,2.75,,,
8024,3k,vest,1.0,5.83,2.31,2.0,8.0,7.0
8025,lcnl,vests,,,,,,
8026,3k,vet,7.0,7.78,4.47,10.0,7.0,3.0
8027,lcnl,vetch,,,,,,
8028,lcnl,vets,,,,,,
8029,3k,vex,,14.4,2.8,,,
8030,lcnl,vexed,2.0,,,,,
8031,unl,vi,,,,0.0,0.0,0.0
8032,unl,vibes,,9.95,2.72,,,
8033,unl,vic,,,,,,
8034,3k,vice,,12.5,2.79,0.0,0.0,1.0
8035,3k,vie,,12.75,3.08,,,
8036,lcnl,vied,,,,,,
8037,unl,vieux,,,,,,
8038,3k,view,9.0,5.63,2.01,7.0,22.0,33.0
8039,unl,viewed,,,,0.0,0.0,0.0
8040,lcnl,views,,,,0.0,0.0,1.0
8041,3k,vile,,11.74,3.87,,,
8042,lcnl,vim,1.0,12.54,3.48,,,
8043,unl,vin,,,,,,
8044,unl,vince,,,,0.0,0.0,2.0
8045,3k,vine,2.0,6.95,3.36,3.0,1.0,7.0
8046,lcnl,vines,4.0,,,4.0,6.0,11.0
8047,3k,vise,,,,,,
8048,lcnl,vises,,,,,,
8049,unl,viv,,,,,,
8050,unl,vive,,,,,,
8051,lcnl,vogue,,11.6,2.23,,,
8052,lcnl,vogues,,,,,,
8053,3k,voice,64.0,4.83,1.54,213.0,387.0,359.0
8054,unl,voiced,,,,0.0,0.0,0.0
8055,3k,void,,10.56,2.59,0.0,0.0,0.0
8056,lcnl,voids,,,,,,
8057,lcnl,voile,,14.38,2.07,,,
8058,lcnl,voiles,,,,,,
8059,lcnl,vole,,12.0,3.16,,,
8060,lcnl,voles,,,,,,
8061,3k,volt,,11.05,2.68,,,
8062,lcnl,volts,,,,0.0,0.0,0.0
8063,unl,von,,,,,,
8064,unl,voss,,,,,,
8065,3k,vote,,7.79,2.62,2.0,9.0,15.0
8066,lcnl,voted,2.0,,,0.0,0.0,1.0
8067,lcnl,votes,2.0,,,0.0,0.0,2.0
8068,3k,vouch,,11.44,3.62,,,
8069,lcnl,vouched,,,,,,
8070,3k,vow,,9.32,2.33,2.0,1.0,0.0
8071,lcnl,vowed,2.0,,,0.0,1.0,1.0
8072,lcnl,vows,,,,,,
8073,lcnl,vox,,,,,,
8074,cdi,vroom,5.0,,,,,
8075,unl,vu,,,,,,
8076,3k,vue,,,,,,
8077,3k,wad,,8.78,2.82,0.0,1.0,2.0
8078,3k,wade,,8.5556,3.07,6.0,1.0,1.0
8079,lcnl,wades,,,,,,
8080,unl,wads,,,,,,
8081,lcnl,waft,,11.62,1.98,,,
8082,unl,wafts,,,,,,
8083,3k,wag,1.0,4.53,1.9,3.0,3.0,1.0
8084,3k,wage,,11.06,2.51,3.0,2.0,0.0
8085,unl,waged,,,,0.0,0.0,0.0
8086,lcnl,wages,,9.568014999999999,2.68,0.0,0.0,0.0
8087,lcnl,wagged,2.0,,,11.0,13.0,7.0
8088,lcnl,wags,,,,,,
8089,unl,wah,,,,,,
8090,lcnl,waif,,12.77,4.46,,,
8091,lcnl,waifs,,,,,,
8092,3k,wail,2.0,9.41,3.71,0.0,1.0,4.0
8093,lcnl,wailed,1.0,,,3.0,7.0,6.0
8094,lcnl,wails,2.0,,,,,
8095,unl,wain,,13.92,3.43,,,
8096,3k,waist,,6.42,2.99,1.0,14.0,19.0
8097,lcnl,waists,,,,,,
8098,3k,wait,78.0,4.3,1.89,424.0,321.0,203.0
8099,unl,waite,,,,,,
8100,lcnl,waits,7.0,,,11.0,6.0,4.0
8101,3k,waive,,12.63,3.27,,,
8102,lcnl,waived,,,,,,
8103,lcnl,waives,,,,,,
8104,3k,wake,19.0,5.63,3.93,56.0,62.0,50.0
8105,unl,waked,4.0,,,0.0,2.0,2.0
8106,lcnl,wakes,5.0,,,9.0,6.0,5.0
8107,unl,wal,,,,,,
8108,unl,wale,,,,,,
8109,lcnl,wales,,,,0.0,0.0,0.0
8110,3k,walk,79.0,3.45,2.04,485.0,351.0,281.0
8111,lcnl,walked,105.0,,,701.0,524.0,365.0
8112,lcnl,walks,9.0,,,27.0,27.0,19.0
8113,3k,wall,27.0,3.79,1.75,109.0,160.0,170.0
8114,unl,walled,,,,0.0,0.0,1.0
8115,lcnl,walls,8.0,,,52.0,53.0,73.0
8116,unl,walsh,,,,,,
8117,unl,walt,,,,12.0,6.0,6.0
8118,3k,waltz,,10.37,3.3,,,
8119,unl,waltzed,,,,,,
8120,3k,wan,,,,,,
8121,3k,wand,3.0,6.39,3.27,5.0,2.0,2.0
8122,lcnl,wands,,,,,,
8123,3k,wane,,13.53,3.78,,,
8124,lcnl,waned,,,,,,
8125,lcnl,wanes,,,,,,
8126,unl,wang,,,,0.0,0.0,2.0
8127,lcnl,wank,,,,,,
8128,3k,want,169.0,4.16,2.32,2034.0,1248.0,985.0
8129,lcnl,wants,32.0,,,314.0,178.0,112.0
8130,3k,war,8.0,7.67,1.75,40.0,66.0,83.0
8131,3k,ward,1.0,10.72,2.89,0.0,2.0,6.0
8132,lcnl,wards,,,,0.0,0.0,0.0
8133,3k,ware,1.0,10.740285000000002,4.48,1.0,0.0,0.0
8134,lcnl,wares,1.0,,,0.0,0.0,0.0
8135,3k,warm,51.0,4.65,1.79,242.0,241.0,277.0
8136,unl,warmed,1.0,,,2.0,8.0,14.0
8137,unl,warms,,,,1.0,1.0,2.0
8138,3k,warmth,1.0,6.26,2.33,0.0,13.0,18.0
8139,3k,warn,5.0,5.74,1.94,1.0,9.0,10.0
8140,lcnl,warned,4.0,,,5.0,14.0,14.0
8141,lcnl,warns,,,,0.0,0.0,0.0
8142,3k,warp,,8.89,2.89,0.0,1.0,2.0
8143,lcnl,warped,,9.4,2.8,,,
8144,lcnl,warps,,,,,,
8145,unl,warred,,,,,,
8146,lcnl,wars,,,,0.0,5.0,7.0
8147,3k,wart,3.0,7.25,1.97,0.0,0.0,1.0
8148,lcnl,warts,,,,,,
8149,3k,was,1840.0,,,9923.0,10402.0,11500.0
8150,3k,wash,25.0,4.0,1.59,63.0,58.0,53.0
8151,lcnl,washed,11.0,,,19.0,38.0,50.0
8152,3k,wasp,,5.58,1.74,0.0,2.0,1.0
8153,lcnl,wasps,1.0,,,0.0,0.0,2.0
8154,unl,wast,,,,,,
8155,3k,waste,4.0,6.5,1.69,9.0,23.0,24.0
8156,lcnl,wastes,,,,0.0,1.0,8.0
8157,3k,watch,57.0,4.33,1.61,284.0,294.0,258.0
8158,lcnl,watched,57.0,,,171.0,234.0,215.0
8159,cdi,water ,,,,,,
8160,3k,watt,,12.338835000000001,4.01,0.0,0.0,0.0
8161,lcnl,watts,2.0,,,0.0,0.0,0.0
8162,unl,waugh,,,,,,
8163,3k,wave,7.0,4.26,1.59,16.0,27.0,35.0
8164,unl,waved,17.0,,,70.0,62.0,42.0
8165,lcnl,waves,12.0,,,71.0,51.0,60.0
8166,3k,wax,,6.0,1.94,4.0,15.0,14.0
8167,unl,waxed,1.0,8.61,4.45,0.0,1.0,1.0
8168,3k,way,247.0,5.39,1.74,1288.0,1322.0,1517.0
8169,unl,wayne,,,,6.0,5.0,6.0
8170,3k,ways,9.0,,,114.0,156.0,229.0
8171,lcnl,we,610.0,5.0387900000000005,1.66,4846.0,3286.0,3235.0
8172,unl,we'll,57.0,,,237.0,239.0,183.0
8173,unl,we've,33.0,,,39.0,75.0,77.0
8174,3k,weak,12.0,5.58,1.64,24.0,38.0,35.0
8175,lcnl,weal,,14.8,2.86,,,
8176,unl,weald,,14.9,4.91,,,
8177,3k,wealth,2.0,8.76,3.08,0.0,2.0,5.0
8178,lcnl,wealths,,,,,,
8179,lcnl,wean,,9.72,3.97,,,
8180,lcnl,weaned,,,,,,
8181,lcnl,weans,,,,,,
8182,3k,wear,39.0,4.63,2.43,81.0,106.0,108.0
8183,lcnl,wears,8.0,,,18.0,15.0,14.0
8184,3k,weave,2.0,9.89,4.51,5.0,10.0,10.0
8185,lcnl,weaves,,,,,,
8186,3k,web,,5.37,1.71,35.0,18.0,11.0
8187,unl,webb,,,,,,
8188,unl,webbed,,8.61,2.97,0.0,1.0,0.0
8189,lcnl,webs,,,,3.0,2.0,3.0
8190,3k,wed,3.0,6.95,1.93,,,
8191,3k,wedge,,9.42,3.76,0.0,0.0,1.0
8192,unl,wedged,2.0,,,0.0,0.0,1.0
8193,lcnl,weds,,,,,,
8194,3k,wee,16.0,6.39,2.79,0.0,1.0,2.0
8195,3k,weed,1.0,6.79,3.57,21.0,8.0,7.0
8196,lcnl,weeds,8.0,5.85,2.35,48.0,22.0,12.0
8197,3k,week,18.0,5.11,2.56,133.0,193.0,125.0
8198,lcnl,weeks,8.0,,,84.0,129.0,115.0
8199,unl,ween,,,,,,
8200,3k,weep,,8.5,2.7,1.0,0.0,3.0
8201,lcnl,weeps,,,,,,
8202,lcnl,weft,,16.25,2.99,,,
8203,unl,wefts,,,,,,
8204,3k,weigh,1.0,6.62,2.85,6.0,13.0,14.0
8205,unl,weighed,,,,0.0,9.0,14.0
8206,unl,weighs,2.0,,,5.0,7.0,9.0
8207,3k,weight,2.0,6.53,2.34,5.0,33.0,54.0
8208,lcnl,weights,1.0,,,0.0,1.0,2.0
8209,lcnl,weir,,,,,,
8210,3k,weird,2.0,5.61,1.75,2.0,8.0,11.0
8211,unl,weirs,,,,,,
8212,unl,weiss,,,,2.0,2.0,1.0
